Input Direction,Data Type,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Compressed Size,Compression Ratio
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,CHIMP,GZIP,2106119,1686622,8966244,800794,645114.0,0.806384436155639
./Datasets/Real-World/Numerical/DOUBLE/data/3.csv,DOUBLE,CHIMP,SNAPPY,2093758,1676462,48058,21605,644929.0,0.8061531884681158
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,PLAIN,UNCOMPRESSED,1065030,226359,160,1099,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,PLAIN,LZ4,1153305,288873,455930,2849672,731479.0,0.9143396066039335
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,PLAIN,GZIP,1077022,218870,15820415,5137690,561720.0,0.7021429785702147
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,PLAIN,SNAPPY,1067750,249050,106498,38739,764802.0,0.9559929400706005
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,589310,515621,8,19,19521.0,0.024401005989940085
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,TS_2DIFF,LZ4,590286,514895,3238,3389,814.0,0.0010174898251017479
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,TS_2DIFF,GZIP,595934,516404,50388,27693,423.0,5.287447125528747E-4
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,TS_2DIFF,SNAPPY,592855,521294,3556,2127,1379.0,0.0017237327626723742
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLE,UNCOMPRESSED,1260569,886703,15,16,318897.0,0.39861726382736157
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLE,LZ4,1435189,954400,215741,288496,73982.0,0.09247657523424767
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLE,GZIP,1282347,857825,2851874,637597,28460.0,0.035574644253557434
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLE,SNAPPY,1250197,851351,217137,85435,61602.0,0.07700172998270018
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,2136295,1190154,26,24,612290.0,0.7653548464515362
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,SPRINTZ,LZ4,2203165,1591267,467424,1767383,581605.0,0.7269989800102004
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,SPRINTZ,GZIP,2148906,1216814,11261547,3829999,430933.0,0.5386608633913664
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,SPRINTZ,SNAPPY,2129861,1180439,608686,203691,578089.0,0.7226040239597608
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,GORILLA,UNCOMPRESSED,1579095,1172115,15,22,775422.0,0.9692678073219269
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,GORILLA,LZ4,1633644,2695838,83155,2455004,778153.0,0.9726815231847682
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,GORILLA,GZIP,1609512,1181939,34670504,5186134,708191.0,0.8852298977010234
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,GORILLA,SNAPPY,1613825,1184645,68465,26559,775455.0,0.9693090569094309
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLBE,UNCOMPRESSED,50127933,5449900,45,60,768622.0,0.9607678923210776
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLBE,LZ4,50194469,5454425,587529,1903989,722474.0,0.9030834691653092
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLBE,GZIP,50645789,5455285,17249739,5016862,553429.0,0.6917793322066782
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RLBE,SNAPPY,50186463,5454568,296698,86860,748881.0,0.9360918890811099
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RAKE,UNCOMPRESSED,55136004,152,634,89,1283558.0,1.604431455685443
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RAKE,LZ4,54891327,292,1551549,4367699,1075313.0,1.3441278087219137
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RAKE,GZIP,55191768,392,71651940,8170067,743280.0,0.9290907090929091
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,RAKE,SNAPPY,55128865,280,2744232,696228,1031592.0,1.2894771052289473
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,BUFF,UNCOMPRESSED,13349018,1298725,17,16,287523.0,0.35940015599843994
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,BUFF,LZ4,13772250,1332479,65827,762824,272951.0,0.341185338146619
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,BUFF,GZIP,13395213,1290988,4530020,1547037,269657.0,0.337067879321207
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,BUFF,SNAPPY,13576443,1296523,23075,10899,279735.0,0.3496652533474669
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,CHIMP,UNCOMPRESSED,2064451,1609182,16,14,610899.0,0.7636161138388617
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,CHIMP,LZ4,2125570,3077013,55015,1781639,610721.0,0.7633936160638395
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,CHIMP,GZIP,2100076,1608423,8760084,921418,607839.0,0.7597911520884792
./Datasets/Real-World/Numerical/DOUBLE/data/2.csv,DOUBLE,CHIMP,SNAPPY,2082585,1624468,44844,20666,610572.0,0.7632073679263204
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,PLAIN,UNCOMPRESSED,1083635,250211,15,23,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,PLAIN,LZ4,1285504,251801,840794,1168706,267161.0,0.3339479105208946
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,PLAIN,GZIP,1133548,253967,14094290,2495271,166456.0,0.2080679193208066
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,PLAIN,SNAPPY,1106171,253283,986373,364733,261165.0,0.3264529854701457
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,644414,488622,22,12,29569.0,0.03696088039119606
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,TS_2DIFF,LZ4,648830,508674,18941,60114,9101.0,0.011376136238637608
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,TS_2DIFF,GZIP,648005,489602,388785,69459,5457.0,0.006821181788182121
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,TS_2DIFF,SNAPPY,643127,488260,19594,8575,8518.0,0.010647393526064745
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLE,UNCOMPRESSED,1380052,738539,16,11,123094.0,0.15386596134038658
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLE,LZ4,1427740,783266,83595,350968,109188.0,0.13648363516364828
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLE,GZIP,1382623,754925,2529368,767905,89435.0,0.11179263207367914
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLE,SNAPPY,1390361,747841,60968,24233,115175.0,0.14396731032689664
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,2209672,1117650,20,12,525517.0,0.6568896811031886
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,SPRINTZ,LZ4,2274540,1319936,874894,1090084,329005.0,0.41125213747862555
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,SPRINTZ,GZIP,2249686,1131590,18220180,2429647,197356.0,0.24669253307466954
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,SPRINTZ,SNAPPY,2219727,1128354,1189330,438268,309629.0,0.387032379676203
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,GORILLA,UNCOMPRESSED,1356746,998238,12,14,490446.0,0.6130513694863059
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,GORILLA,LZ4,1435085,1283965,460300,1310397,424650.0,0.5308071919280802
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,GORILLA,GZIP,1357029,1012052,11869929,2887647,316925.0,0.3961522884771151
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,GORILLA,SNAPPY,1375699,1026995,367684,123263,440445.0,0.5505507444925545
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLBE,UNCOMPRESSED,76549854,4521719,166,126,593337.0,0.7416638333616662
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLBE,LZ4,75619498,4514707,942689,936125,331443.0,0.4142996070039297
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLBE,GZIP,77330810,4532384,13352694,2623100,204577.0,0.255718692813072
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RLBE,SNAPPY,76154730,4626183,1457375,382778,338238.0,0.4227932720672797
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RAKE,UNCOMPRESSED,38522174,184,579,89,1086437.0,1.358032669673305
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RAKE,LZ4,38529606,394,1204862,1193785,322294.0,0.40286347136528633
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RAKE,GZIP,38351774,404,15868646,3415040,211214.0,0.2640148598514016
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,RAKE,SNAPPY,38344536,383,1572077,441078,350074.0,0.4375881241187588
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,BUFF,UNCOMPRESSED,8424063,1217735,19,21,262523.0,0.3281504684953148
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,BUFF,LZ4,8596265,1226354,208536,613589,202153.0,0.25268872311276885
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,BUFF,GZIP,8431783,1257045,4872036,1476424,175170.0,0.21896031039689615
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,BUFF,SNAPPY,8369155,1242100,249312,76615,207669.0,0.2595836541634585
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,CHIMP,UNCOMPRESSED,1686242,1358192,18,19,256240.0,0.32029679703203007
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,CHIMP,LZ4,1733900,1505785,114760,692608,246545.0,0.30817816821831767
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,CHIMP,GZIP,1743131,1386673,5057122,1591363,221710.0,0.2771347286527135
./Datasets/Real-World/Numerical/DOUBLE/data/9.csv,DOUBLE,CHIMP,SNAPPY,1692113,1358749,19970,9101,256254.0,0.32031429685703133
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,PLAIN,UNCOMPRESSED,1085764,251684,14,19,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,PLAIN,LZ4,1272657,251570,320534,416120,114109.0,0.1426348236517636
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,PLAIN,GZIP,1124594,251901,8659464,1460076,55383.0,0.06922805771942285
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,PLAIN,SNAPPY,1088732,251359,301603,136828,104915.0,0.13114243857561433
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,662270,497250,17,21,44417.0,0.05552069479305203
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,TS_2DIFF,LZ4,667643,514510,20594,73307,14961.0,0.018701062989370125
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,TS_2DIFF,GZIP,669649,499377,283708,116624,11419.0,0.014273607263927355
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,TS_2DIFF,SNAPPY,661037,497369,20913,7818,14585.0,0.01823106768932312
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLE,UNCOMPRESSED,1109107,671694,19,18,79560.0,0.09944900550994493
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLE,LZ4,1160390,684120,7615,18446,6272.0,0.007839921600784
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLE,GZIP,1167821,662555,198225,125377,5410.0,0.0067624323756762484
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLE,SNAPPY,1129723,663823,15271,7424,15636.0,0.019544804551954502
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,1878451,863701,13,18,349331.0,0.436659383406166
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,SPRINTZ,LZ4,1898394,827835,42359,55355,13146.0,0.01643233567664325
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,SPRINTZ,GZIP,1875082,835064,2225657,505732,12551.0,0.015688593114068866
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,SPRINTZ,SNAPPY,1895956,838472,176864,86314,67505.0,0.08438040619593806
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,GORILLA,UNCOMPRESSED,822009,692664,19,16,264193.0,0.33023794762052416
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,GORILLA,LZ4,819518,690415,37024,50435,13057.0,0.016321086789132123
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,GORILLA,GZIP,825416,697818,2074717,861166,11733.0,0.014666103338966598
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,GORILLA,SNAPPY,817059,667498,123793,61440,48601.0,0.06075064249357501
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLBE,UNCOMPRESSED,52565937,2736804,21,24,336947.0,0.42117953820461806
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLBE,LZ4,53184984,2736753,399413,375664,123059.0,0.15382221177788222
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLBE,GZIP,53251897,2751208,9753203,1232810,84026.0,0.10503144968550311
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RLBE,SNAPPY,52642579,2738324,586113,174799,128777.0,0.16096964030359673
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RAKE,UNCOMPRESSED,19571881,105,404,55,496623.0,0.6207725422745767
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RAKE,LZ4,19676262,245,44729,57110,10316.0,0.012894871051289494
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RAKE,GZIP,19468179,277,6939384,1147819,53676.0,0.06709432905670944
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,RAKE,SNAPPY,19654640,193,213979,96486,75395.0,0.09424280757192434
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,BUFF,UNCOMPRESSED,13021567,4747771,29,20,887529.0,1.1094001559984414
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,BUFF,LZ4,13347765,4817070,298090,421920,124711.0,0.15588719112808858
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,BUFF,GZIP,13119391,4752789,8874674,1732515,73265.0,0.09158033419665802
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,BUFF,SNAPPY,13100743,4771941,339660,160709,132084.0,0.16510334896651022
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,CHIMP,UNCOMPRESSED,1141325,996078,16,20,167219.0,0.20902165978340229
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,CHIMP,LZ4,1161469,997267,20260,112916,37909.0,0.04738577614223857
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,CHIMP,GZIP,1144032,1004558,2484410,802142,96852.0,0.12106378936210643
./Datasets/Real-World/Numerical/DOUBLE/data/8.csv,DOUBLE,CHIMP,SNAPPY,1142974,998015,27397,11889,106125.0,0.13265492345076546
